T383,0.009224828,0.01163047,0.0021913631,0.0009940449,0.008319718,0.0029205
T626,0.0125321,0.0663249,-0.0010468976,0.003164288,-0.007861379,0.00048306034
T368,0.027795326,0.02596367,0.0036170848,0.0032231063,0.0007275919,0.003836691
T334,7.634262e-05,0.0059789447,0.0024981813,0.0020245083,0.0021318926,0.0005097929
T654,0.029711664,0.046604693,0.011997581,0.02910388,0.03742717,0.008525091
T227,0.065682665,0.0038619787,0.020672819,0.042714022,0.02182066,0.040181063
T608,0.022387765,0.04193946,0.033880904,0.041540086,0.037656717,0.011648817
T66,0.03318348,0.008285956,0.023920089,0.0013565362,0.007823347,0.013626774
T96,0.063966766,0.022689918,-0.0045066555,0.0070893336,0.010914971,0.014184939
T158,0.04352778,0.04800891,0.045002263,-0.00027891516,0.0014662424,-0.001264515
T117,0.013335904,0.053891778,0.012748253,0.0034045365,0.028682835,0.023364423
T581,0.053365868,0.0343312,0.025522292,0.051808648,0.019686185,0.03717381
T461,0.03773473,-0.0005634108,0.0032640386,0.03659135,0.0054422216,0.030739669
T424,0.030386066,0.04304231,0.023192627,0.03090756,0.02202459,0.030448297
T266,0.022874871,0.04756434,0.039543983,0.008184223,0.031001586,0.03470921
T595,0.041634202,0.0058037755,0.03396585,0.008388209,0.023744345,0.020393524
T505,0.04506471,0.0068543577,0.023292491,0.06824019,0.035664227,0.008542529
T249,0.0010920715,0.019886851,0.010141947,0.009613235,0.0069627864,0.0039486797
T337,0.02717497,0.015075147,0.02129261,0.017134314,0.0068898047,0.025269825
T9,0.018797476,0.016196381,0.011212455,0.022043727,0.0023693978,0.0075328806
T681,0.044640753,0.015217872,0.046424136,0.008004104,0.0028890013,0.046982743
T449,-0.000412302,0.019092709,0.0119012715,0.0024993361,0.0010255681,0.011180316
T432,0.038461544,0.0040936344,0.01214535,0.03955044,0.032888167,0.012856802
T175,0.04665385,0.001245686,0.04996603,0.010491491,0.013406385,0.039449498
T153,0.01753987,0.042287793,0.011087596,0.06514909,0.0017711887,0.014466157
T625,0.02945376,0.057504125,0.0035281149,-0.0017419753,-0.008406024,-0.002982772
T667,0.03650783,0.015222305,0.024626942,0.040058836,0.0072955606,0.027299965
T124,0.0259637,0.018121745,0.028251525,0.03159057,0.02190927,0.0077937427
T307,0.004067123,0.0009858316,0.0029966878,-0.00021044492,-2.3969122e-05,0.0006466006
T67,0.012356506,0.041709904,0.042611755,0.0018712431,0.03475685,0.020651508
T463,0.025152218,0.018577708,0.013439049,0.0029019904,0.004620858,0.018326646
T580,0.05346278,0.034497667,0.04973727,0.028944412,0.04191825,0.0052805915
T316,0.04033955,0.018097598,0.043995544,0.023559393,0.034466036,0.011014758
T311,0.023070967,0.056631394,0.028028715,0.005090797,0.0003938893,-9.079407e-06
T113,0.06112442,0.0058736117,0.018583046,0.036955275,0.009205997,0.042912446
T294,0.05373553,0.010423734,0.02782306,0.027743708,0.014632211,0.022855816
T355,0.038039006,0.01537299,0.0011900367,0.00048955914,0.013497114,0.01387331
T213,0.045905754,0.0023523658,0.030372377,0.031335596,0.0011652427,0.048383936
T233,0.023982886,0.016268251,0.03252477,0.0009277596,0.008515201,0.011578562
T14,0.022661889,0.05818067,0.0021103695,0.0006619694,0.027574427,0.007269451
T474,0.012774991,0.009967472,0.0016506929,0.008134395,0.0014781307,0.00079780014
T79,0.025095506,0.03335456,0.021514881,0.029911142,0.020831669,0.004515314
T489,0.004354267,0.061504167,2.0795782e-05,-0.0017342605,0.023413122,0.020111715
T465,0.029840548,0.013784339,0.025197685,0.0037103083,0.0049701524,0.002783753
T291,0.048880335,0.014436657,0.0010970108,0.00065231085,-0.0028958535,-0.0047125593
T617,0.012276242,0.06064314,0.029612374,0.0029844726,-0.015466746,-0.008937001
T606,0.030874696,0.056137476,0.034876447,0.018686201,0.003733687,0.038257647
T371,0.04684374,0.004642694,0.009874645,0.04567682,0.0018082906,0.046769403
T259,0.052160043,0.007856561,0.022273418,0.035770047,0.026000457,0.004659595
T33,0.05792631,0.0042144307,0.0045324215,0.0027118197,0.012285801,0.026634257
T451,0.018726744,0.04011122,0.004261414,0.043939237,0.029888619,0.031502113
T93,0.008172509,0.037448447,0.0022241233,0.0037163955,5.660642e-05,-0.000102555365
T560,0.020242758,0.055159193,0.02571832,0.033815086,0.023569863,0.014399118
T76,0.03094407,0.027380396,0.03212493,0.006319133,0.0021516655,0.00020779656
T298,0.02315121,0.016555889,0.002103726,0.02293276,0.01183844,0.013382318
T180,0.02971928,-0.00062843447,0.016046634,0.014035517,0.006921529,0.009169224
T565,0.002422279,0.05381023,0.023010844,0.017653769,0.028572557,0.007631667
T41,0.020633485,0.05244863,0.017968237,0.030283209,0.020291902,0.024992866
T401,0.020104388,0.035106737,0.011110311,0.00556282,0.003328798,0.009554491
T320,0.046411105,0.016907007,0.02193422,0.020111557,0.004229727,0.020946959
T570,0.041772358,0.01439841,0.03431682,0.02276472,-0.0010785053,0.0020060877
T390,0.005481849,0.00050297537,0.0011582085,0.0024937973,0.0012377478,0.0009885656
T677,0.034131348,0.039198276,0.04494288,0.002417701,0.030331623,0.021767361
T279,0.029856432,0.027591312,0.0012788951,0.03562479,0.006572321,0.035066802
T348,0.012886841,0.07327872,-0.00019836525,-0.0069663813,0.0034335493,0.025358625
T191,0.006318236,0.051266525,0.0009162566,0.0012503419,0.008827353,0.0063037467
